date,log_gdp,nber,bn_permanent,bn_transitory,hp_permanent,hp_transitory
2014-01-01,9.79556676217032,0,9.78929603000728,0.00627073216304019,9.80233763493021,-0.00677087275988697
2014-04-01,9.80840245239947,0,9.81124866957437,-0.00284621717489664,9.80824821180748,0.00015424059199276
2014-07-01,9.82048310072526,0,9.82290681498375,-0.00242371425848908,9.81424157889435,0.00624152183091375
2014-10-01,9.82552768674069,0,9.82401419323241,0.00151349350828411,9.8202975666519,0.00523012008879142
2015-01-01,9.83449223461761,0,9.83517225555046,-0.000680020932852798,9.82639990649236,0.00809232812525096
2015-04-01,9.84066718120015,0,9.83978620972021,0.000880971479944037,9.83253559865301,0.00813158254713642
2015-07-01,9.84466164331584,0,9.84256052624884,0.00210111706699578,9.83869670107622,0.00596494223961663
2015-10-01,9.84650473504295,0,9.84319976391249,0.00330497113046135,9.84488035394345,0.00162438109949825
2016-01-01,9.85228320156142,0,9.85118036956934,0.00110283199208361,9.85108742552505,0.001195776036365
2016-04-01,9.85548929722409,0,9.85294702964066,0.00254226758343279,9.85731979932959,-0.00183050210549851
2016-07-01,9.86255815641519,0,9.86217739648966,0.000380759925526775,9.86358010622562,-0.00102194981042736
2016-10-01,9.8680858417014,0,9.86684267868724,0.00124316301416094,9.8698698330179,-0.0017839913164952
2017-01-01,9.87294292903244,0,9.87132451586258,0.00161841316986155,9.87618982779254,-0.00324689876010176
2017-04-01,9.87852604004542,0,9.87731389190752,0.00121214813790083,9.88253982364111,-0.00401378359568483
2017-07-01,9.88638035530227,0,9.8864391173119,-5.87620096297314e-05,9.88891752434342,-0.00253716904114931
2017-10-01,9.89758778307166,0,9.89952286454023,-0.00193508146856836,9.89531812506458,0.00226965800708534
2018-01-01,9.90568897762083,0,9.90588588722272,-0.000196909601891448,9.901735235239,0.00395374238182633
2018-04-01,9.9109831899246,0,9.90960938116013,0.00137380876447502,9.90816388283739,0.00281930708720779
2018-07-01,9.91720079474982,0,9.91634369377542,0.00085710097439673,9.91460156691942,0.00259922783040523
2018-10-01,9.91861623473301,0,9.91507196018348,0.00354427454952777,9.92104754861167,-0.00243131387866491
2019-01-01,9.92403255126526,0,9.92272706902996,0.00130548223530091,9.92750271355818,-0.00347016229291697
2019-04-01,9.93229500462366,0,9.93258215069705,-0.000287146073393529,9.93396642783175,-0.00167142320809077
2019-07-01,9.94355314905953,0,9.94551661032981,-0.00196346127027702,9.94043588865379,0.00311726040574278
2019-10-01,9.94994585717603,0,9.94918673970547,0.000759117470558124,9.94690724860618,0.00303860856985061
